Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060595,-,b'Idaho',b'United States',44.24,-115.07,0,2043,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,GHI,DNI
2020,1,6,11,0,0,0,0
2020,1,6,11,10,0,0,0
2020,1,6,11,20,0,0,0
2020,1,6,11,30,0,0,0
2020,1,6,11,40,0,0,0
2020,1,6,11,50,0,0,0
2020,1,6,12,0,0,0,0
2020,1,6,12,10,0,0,0
2020,1,6,12,20,0,0,0
2020,1,6,12,30,0,0,0
2020,1,6,12,40,0,0,0
2020,1,6,12,50,0,0,0
2020,1,6,13,0,0,0,0
2020,1,6,13,10,0,0,0
2020,1,6,13,20,0,0,0
2020,1,6,13,30,0,0,0
2020,1,6,13,40,0,0,0
2020,1,6,13,50,0,0,0
2020,1,6,14,0,0,0,0
2020,1,6,14,10,0,0,0
2020,1,6,14,20,0,0,0
2020,1,6,14,30,0,0,0
2020,1,6,14,40,0,0,0
2020,1,6,14,50,0,0,0
2020,1,6,15,0,0,0,0
2020,1,6,15,10,0,0,0
2020,1,6,15,20,0,0,0
2020,1,6,15,30,12,22,339
2020,1,6,15,40,18,18,0
2020,1,6,15,50,26,26,4
2020,1,6,16,0,36,47,103
2020,1,6,16,10,25,25,0
2020,1,6,16,20,55,67,82
2020,1,6,16,30,58,107,294
2020,1,6,16,40,54,140,453
2020,1,6,16,50,73,141,322
2020,1,6,17,0,86,148,270
2020,1,6,17,10,40,245,822
2020,1,6,17,20,92,92,0
2020,1,6,17,30,59,249,673
2020,1,6,17,40,94,235,473
2020,1,6,17,50,111,236,399
2020,1,6,18,0,135,215,245
2020,1,6,18,10,144,219,223
2020,1,6,18,20,104,296,550
2020,1,6,18,30,152,175,64
2020,1,6,18,40,148,162,37
2020,1,6,18,50,163,194,81
2020,1,6,19,0,157,174,43
2020,1,6,19,10,153,294,365
2020,1,6,19,20,71,71,0
2020,1,6,19,30,136,139,7
2020,1,6,19,40,165,184,48
2020,1,6,19,50,100,354,643
2020,1,6,20,0,151,160,22
2020,1,6,20,10,106,106,0
2020,1,6,20,20,92,92,0
2020,1,6,20,30,54,54,0
2020,1,6,20,40,42,42,0
2020,1,6,20,50,104,104,0
2020,1,6,21,0,109,109,0
2020,1,6,21,10,124,127,8
2020,1,6,21,20,125,129,13
2020,1,6,21,30,120,124,13
2020,1,6,21,40,108,109,1
2020,1,6,21,50,92,92,0
2020,1,6,22,0,101,102,4
2020,1,6,22,10,87,87,0
2020,1,6,22,20,75,75,0
2020,1,6,22,30,79,79,0
2020,1,6,22,40,71,71,0
2020,1,6,22,50,71,73,11
2020,1,6,23,0,57,57,0
2020,1,6,23,10,48,48,0
2020,1,6,23,20,45,45,0
2020,1,6,23,30,37,40,26
2020,1,6,23,40,25,25,0
2020,1,6,23,50,20,20,7
2020,1,7,0,0,9,9,0
2020,1,7,0,10,0,0,0
2020,1,7,0,20,0,0,0
2020,1,7,0,30,0,0,0
2020,1,7,0,40,0,0,0
2020,1,7,0,50,0,0,0
2020,1,7,1,0,0,0,0
2020,1,7,1,10,0,0,0
2020,1,7,1,20,0,0,0
2020,1,7,1,30,0,0,0
2020,1,7,1,40,0,0,0
2020,1,7,1,50,0,0,0
2020,1,7,2,0,0,0,0
2020,1,7,2,10,0,0,0
2020,1,7,2,20,0,0,0
2020,1,7,2,30,0,0,0
2020,1,7,2,40,0,0,0
2020,1,7,2,50,0,0,0
2020,1,7,3,0,0,0,0
2020,1,7,3,10,0,0,0
2020,1,7,3,20,0,0,0
2020,1,7,3,30,0,0,0
2020,1,7,3,40,0,0,0
2020,1,7,3,50,0,0,0
2020,1,7,4,0,0,0,0
2020,1,7,4,10,0,0,0
2020,1,7,4,20,0,0,0
2020,1,7,4,30,0,0,0
2020,1,7,4,40,0,0,0
2020,1,7,4,50,0,0,0
2020,1,7,5,0,0,0,0
2020,1,7,5,10,0,0,0
2020,1,7,5,20,0,0,0
2020,1,7,5,30,0,0,0
2020,1,7,5,40,0,0,0
2020,1,7,5,50,0,0,0
2020,1,7,6,0,0,0,0
2020,1,7,6,10,0,0,0
2020,1,7,6,20,0,0,0
2020,1,7,6,30,0,0,0
2020,1,7,6,40,0,0,0
2020,1,7,6,50,0,0,0
2020,1,7,7,0,0,0,0
2020,1,7,7,10,0,0,0
2020,1,7,7,20,0,0,0
2020,1,7,7,30,0,0,0
2020,1,7,7,40,0,0,0
2020,1,7,7,50,0,0,0
2020,1,7,8,0,0,0,0
2020,1,7,8,10,0,0,0
2020,1,7,8,20,0,0,0
2020,1,7,8,30,0,0,0
2020,1,7,8,40,0,0,0
2020,1,7,8,50,0,0,0
2020,1,7,9,0,0,0,0
2020,1,7,9,10,0,0,0
2020,1,7,9,20,0,0,0
2020,1,7,9,30,0,0,0
2020,1,7,9,40,0,0,0
2020,1,7,9,50,0,0,0
2020,1,7,10,0,0,0,0
2020,1,7,10,10,0,0,0
2020,1,7,10,20,0,0,0
2020,1,7,10,30,0,0,0
2020,1,7,10,40,0,0,0
2020,1,7,10,50,0,0,0
2020,1,7,11,0,0,0,0
2020,1,7,11,10,0,0,0
2020,1,7,11,20,0,0,0
2020,1,7,11,30,0,0,0
2020,1,7,11,40,0,0,0
2020,1,7,11,50,0,0,0
2020,1,7,12,0,0,0,0
2020,1,7,12,10,0,0,0
2020,1,7,12,20,0,0,0
2020,1,7,12,30,0,0,0
2020,1,7,12,40,0,0,0
2020,1,7,12,50,0,0,0
2020,1,7,13,0,0,0,0
2020,1,7,13,10,0,0,0
2020,1,7,13,20,0,0,0
2020,1,7,13,30,0,0,0
2020,1,7,13,40,0,0,0
2020,1,7,13,50,0,0,0
2020,1,7,14,0,0,0,0
2020,1,7,14,10,0,0,0
2020,1,7,14,20,0,0,0
2020,1,7,14,30,0,0,0
2020,1,7,14,40,0,0,0
2020,1,7,14,50,0,0,0
2020,1,7,15,0,0,0,0
2020,1,7,15,10,0,0,0
2020,1,7,15,20,0,0,0
2020,1,7,15,30,10,10,0
2020,1,7,15,40,19,22,58
2020,1,7,15,50,25,25,0
2020,1,7,16,0,36,46,90
2020,1,7,16,10,45,49,32
2020,1,7,16,20,54,58,26
2020,1,7,16,30,61,64,14
2020,1,7,16,40,71,115,230
2020,1,7,16,50,83,117,161
2020,1,7,17,0,93,128,153
2020,1,7,17,10,49,247,793
2020,1,7,17,20,51,266,805
2020,1,7,17,30,94,216,428
2020,1,7,17,40,76,256,603
2020,1,7,17,50,54,323,859
2020,1,7,18,0,101,268,510
2020,1,7,18,10,56,355,879
2020,1,7,18,20,57,369,888
2020,1,7,18,30,42,42,0
2020,1,7,18,40,58,393,904
2020,1,7,18,50,59,402,909
2020,1,7,19,0,60,410,913
2020,1,7,19,10,60,417,916
2020,1,7,19,20,60,422,919
2020,1,7,19,30,61,425,921
2020,1,7,19,40,54,408,891
2020,1,7,19,50,54,408,891
2020,1,7,20,0,150,314,413
2020,1,7,20,10,96,357,662
2020,1,7,20,20,69,374,780
2020,1,7,20,30,88,352,685
2020,1,7,20,40,129,314,487
2020,1,7,20,50,54,367,840
2020,1,7,21,0,105,314,574
2020,1,7,21,10,136,266,365
2020,1,7,21,20,149,211,180
2020,1,7,21,30,33,33,0
2020,1,7,21,40,119,234,364
2020,1,7,21,50,120,131,36
2020,1,7,22,0,75,244,585
2020,1,7,22,10,73,224,553
2020,1,7,22,20,104,125,81
2020,1,7,22,30,90,97,27
2020,1,7,22,40,67,160,427
2020,1,7,22,50,78,96,91
2020,1,7,23,0,68,92,133
2020,1,7,23,10,59,78,128
2020,1,7,23,20,48,71,179
2020,1,7,23,30,39,56,155
2020,1,7,23,40,29,45,183
2020,1,7,23,50,21,25,66
2020,1,8,0,0,17,17,0
2020,1,8,0,10,0,0,0
2020,1,8,0,20,0,0,0
2020,1,8,0,30,0,0,0
2020,1,8,0,40,0,0,0
2020,1,8,0,50,0,0,0
2020,1,8,1,0,0,0,0
2020,1,8,1,10,0,0,0
2020,1,8,1,20,0,0,0
2020,1,8,1,30,0,0,0
2020,1,8,1,40,0,0,0
2020,1,8,1,50,0,0,0
2020,1,8,2,0,0,0,0
2020,1,8,2,10,0,0,0
2020,1,8,2,20,0,0,0
2020,1,8,2,30,0,0,0
2020,1,8,2,40,0,0,0
2020,1,8,2,50,0,0,0
2020,1,8,3,0,0,0,0
2020,1,8,3,10,0,0,0
2020,1,8,3,20,0,0,0
2020,1,8,3,30,0,0,0
2020,1,8,3,40,0,0,0
2020,1,8,3,50,0,0,0
2020,1,8,4,0,0,0,0
2020,1,8,4,10,0,0,0
2020,1,8,4,20,0,0,0
2020,1,8,4,30,0,0,0
2020,1,8,4,40,0,0,0
2020,1,8,4,50,0,0,0
2020,1,8,5,0,0,0,0
2020,1,8,5,10,0,0,0
2020,1,8,5,20,0,0,0
2020,1,8,5,30,0,0,0
2020,1,8,5,40,0,0,0
2020,1,8,5,50,0,0,0
2020,1,8,6,0,0,0,0
2020,1,8,6,10,0,0,0
2020,1,8,6,20,0,0,0
2020,1,8,6,30,0,0,0
2020,1,8,6,40,0,0,0
2020,1,8,6,50,0,0,0
2020,1,8,7,0,0,0,0
2020,1,8,7,10,0,0,0
2020,1,8,7,20,0,0,0
2020,1,8,7,30,0,0,0
2020,1,8,7,40,0,0,0
2020,1,8,7,50,0,0,0
2020,1,8,8,0,0,0,0
2020,1,8,8,10,0,0,0
2020,1,8,8,20,0,0,0
2020,1,8,8,30,0,0,0
2020,1,8,8,40,0,0,0
2020,1,8,8,50,0,0,0
2020,1,8,9,0,0,0,0
2020,1,8,9,10,0,0,0
2020,1,8,9,20,0,0,0
2020,1,8,9,30,0,0,0
2020,1,8,9,40,0,0,0
2020,1,8,9,50,0,0,0
2020,1,8,10,0,0,0,0
2020,1,8,10,10,0,0,0
2020,1,8,10,20,0,0,0
2020,1,8,10,30,0,0,0
2020,1,8,10,40,0,0,0
2020,1,8,10,50,0,0,0
2020,1,8,11,0,0,0,0
2020,1,8,11,10,0,0,0
2020,1,8,11,20,0,0,0
2020,1,8,11,30,0,0,0
2020,1,8,11,40,0,0,0
2020,1,8,11,50,0,0,0
2020,1,8,12,0,0,0,0
2020,1,8,12,10,0,0,0
2020,1,8,12,20,0,0,0
2020,1,8,12,30,0,0,0
2020,1,8,12,40,0,0,0
2020,1,8,12,50,0,0,0
2020,1,8,13,0,0,0,0
2020,1,8,13,10,0,0,0
2020,1,8,13,20,0,0,0
2020,1,8,13,30,0,0,0
2020,1,8,13,40,0,0,0
2020,1,8,13,50,0,0,0
2020,1,8,14,0,0,0,0
2020,1,8,14,10,0,0,0
2020,1,8,14,20,0,0,0
2020,1,8,14,30,0,0,0
2020,1,8,14,40,0,0,0
2020,1,8,14,50,0,0,0
2020,1,8,15,0,0,0,0
2020,1,8,15,10,0,0,0
2020,1,8,15,20,0,0,0
2020,1,8,15,30,8,8,0
2020,1,8,15,40,15,15,0
2020,1,8,15,50,28,35,98
2020,1,8,16,0,35,35,5
2020,1,8,16,10,35,35,0
2020,1,8,16,20,53,85,215
2020,1,8,16,30,45,45,0
2020,1,8,16,40,75,88,68
2020,1,8,16,50,82,126,207
2020,1,8,17,0,67,178,480
2020,1,8,17,10,100,153,211
2020,1,8,17,20,112,149,138
2020,1,8,17,30,85,229,503
2020,1,8,17,40,99,99,0
2020,1,8,17,50,122,225,327
2020,1,8,18,0,100,100,0
2020,1,8,18,10,136,246,321
2020,1,8,18,20,125,280,440
2020,1,8,18,30,96,319,615
2020,1,8,18,40,126,306,487
2020,1,8,18,50,66,66,0
2020,1,8,19,0,173,241,176
2020,1,8,19,10,162,179,44
2020,1,8,19,20,170,195,63
2020,1,8,19,30,154,164,25
2020,1,8,19,40,102,359,643
2020,1,8,19,50,161,174,33
2020,1,8,20,0,129,341,531
2020,1,8,20,10,106,352,621
2020,1,8,20,20,130,332,513
2020,1,8,20,30,139,315,454
2020,1,8,20,40,168,256,231
2020,1,8,20,50,125,126,3
2020,1,8,21,0,152,169,48
2020,1,8,21,10,115,297,509
2020,1,8,21,20,152,195,125
2020,1,8,21,30,133,144,34
2020,1,8,21,40,120,238,367
2020,1,8,21,50,131,180,160
2020,1,8,22,0,92,230,472
2020,1,8,22,10,103,191,320
2020,1,8,22,20,102,113,43
2020,1,8,22,30,95,109,56
2020,1,8,22,40,89,110,99
2020,1,8,22,50,77,85,40
2020,1,8,23,0,66,107,233
2020,1,8,23,10,51,51,0
2020,1,8,23,20,37,37,0
2020,1,8,23,30,39,41,15
2020,1,8,23,40,29,29,0
2020,1,8,23,50,16,16,0
2020,1,9,0,0,15,15,0
2020,1,9,0,10,0,0,0
2020,1,9,0,20,0,0,0
2020,1,9,0,30,0,0,0
2020,1,9,0,40,0,0,0
2020,1,9,0,50,0,0,0
2020,1,9,1,0,0,0,0
2020,1,9,1,10,0,0,0
2020,1,9,1,20,0,0,0
2020,1,9,1,30,0,0,0
2020,1,9,1,40,0,0,0
2020,1,9,1,50,0,0,0
2020,1,9,2,0,0,0,0
2020,1,9,2,10,0,0,0
2020,1,9,2,20,0,0,0
2020,1,9,2,30,0,0,0
2020,1,9,2,40,0,0,0
2020,1,9,2,50,0,0,0
2020,1,9,3,0,0,0,0
2020,1,9,3,10,0,0,0
2020,1,9,3,20,0,0,0
2020,1,9,3,30,0,0,0
2020,1,9,3,40,0,0,0
2020,1,9,3,50,0,0,0
2020,1,9,4,0,0,0,0
2020,1,9,4,10,0,0,0
2020,1,9,4,20,0,0,0
2020,1,9,4,30,0,0,0
2020,1,9,4,40,0,0,0
2020,1,9,4,50,0,0,0
2020,1,9,5,0,0,0,0
2020,1,9,5,10,0,0,0
2020,1,9,5,20,0,0,0
2020,1,9,5,30,0,0,0
2020,1,9,5,40,0,0,0
2020,1,9,5,50,0,0,0
2020,1,9,6,0,0,0,0
2020,1,9,6,10,0,0,0
2020,1,9,6,20,0,0,0
2020,1,9,6,30,0,0,0
2020,1,9,6,40,0,0,0
2020,1,9,6,50,0,0,0
2020,1,9,7,0,0,0,0
2020,1,9,7,10,0,0,0
2020,1,9,7,20,0,0,0
2020,1,9,7,30,0,0,0
2020,1,9,7,40,0,0,0
2020,1,9,7,50,0,0,0
2020,1,9,8,0,0,0,0
2020,1,9,8,10,0,0,0
2020,1,9,8,20,0,0,0
2020,1,9,8,30,0,0,0
2020,1,9,8,40,0,0,0
2020,1,9,8,50,0,0,0
2020,1,9,9,0,0,0,0
2020,1,9,9,10,0,0,0
2020,1,9,9,20,0,0,0
2020,1,9,9,30,0,0,0
2020,1,9,9,40,0,0,0
2020,1,9,9,50,0,0,0
2020,1,9,10,0,0,0,0
2020,1,9,10,10,0,0,0
2020,1,9,10,20,0,0,0
2020,1,9,10,30,0,0,0
2020,1,9,10,40,0,0,0
2020,1,9,10,50,0,0,0
2020,1,9,11,0,0,0,0
2020,1,9,11,10,0,0,0
2020,1,9,11,20,0,0,0
2020,1,9,11,30,0,0,0
2020,1,9,11,40,0,0,0
2020,1,9,11,50,0,0,0
2020,1,9,12,0,0,0,0
2020,1,9,12,10,0,0,0
2020,1,9,12,20,0,0,0
2020,1,9,12,30,0,0,0
2020,1,9,12,40,0,0,0
2020,1,9,12,50,0,0,0
2020,1,9,13,0,0,0,0
2020,1,9,13,10,0,0,0
2020,1,9,13,20,0,0,0
2020,1,9,13,30,0,0,0
2020,1,9,13,40,0,0,0
2020,1,9,13,50,0,0,0
2020,1,9,14,0,0,0,0
2020,1,9,14,10,0,0,0
2020,1,9,14,20,0,0,0
2020,1,9,14,30,0,0,0
2020,1,9,14,40,0,0,0
2020,1,9,14,50,0,0,0
2020,1,9,15,0,0,0,0
2020,1,9,15,10,0,0,0
2020,1,9,15,20,0,0,0
2020,1,9,15,30,9,9,0
2020,1,9,15,40,19,23,68
2020,1,9,15,50,28,33,63
2020,1,9,16,0,37,49,115
2020,1,9,16,10,46,52,43
2020,1,9,16,20,40,111,476
2020,1,9,16,30,62,103,236
2020,1,9,16,40,35,189,796
2020,1,9,16,50,69,153,393
2020,1,9,17,0,65,183,506
2020,1,9,17,10,103,128,96
2020,1,9,17,20,93,198,388
2020,1,9,17,30,81,235,539
2020,1,9,17,40,95,241,484
2020,1,9,17,50,100,256,491
2020,1,9,18,0,104,271,503
2020,1,9,18,10,147,223,222
2020,1,9,18,20,61,384,912
2020,1,9,18,30,58,58,0
2020,1,9,18,40,63,408,924
2020,1,9,18,50,54,422,965
2020,1,9,19,0,62,378,816
2020,1,9,19,10,70,377,783
2020,1,9,19,20,88,367,705
2020,1,9,19,30,98,363,661
2020,1,9,19,40,117,352,585
2020,1,9,19,50,121,350,570
2020,1,9,20,0,102,361,648
2020,1,9,20,10,119,347,573
2020,1,9,20,20,174,267,235
2020,1,9,20,30,133,326,494
2020,1,9,20,40,99,343,635
2020,1,9,20,50,84,345,691
2020,1,9,21,0,72,344,738
2020,1,9,21,10,70,333,731
2020,1,9,21,20,69,321,723
2020,1,9,21,30,103,281,529
2020,1,9,21,40,100,265,508
2020,1,9,21,50,122,215,299
2020,1,9,22,0,79,246,568
2020,1,9,22,10,57,245,676
2020,1,9,22,20,54,54,0
2020,1,9,22,30,97,113,65
2020,1,9,22,40,88,131,194
2020,1,9,22,50,80,110,149
2020,1,9,23,0,71,96,140
2020,1,9,23,10,59,90,193
2020,1,9,23,20,51,73,164
2020,1,9,23,30,42,52,88
2020,1,9,23,40,28,28,0
2020,1,9,23,50,23,24,12
2020,1,10,0,0,13,13,0
2020,1,10,0,10,0,0,0
2020,1,10,0,20,0,0,0
2020,1,10,0,30,0,0,0
2020,1,10,0,40,0,0,0
2020,1,10,0,50,0,0,0
2020,1,10,1,0,0,0,0
2020,1,10,1,10,0,0,0
2020,1,10,1,20,0,0,0
2020,1,10,1,30,0,0,0
2020,1,10,1,40,0,0,0
2020,1,10,1,50,0,0,0
2020,1,10,2,0,0,0,0
2020,1,10,2,10,0,0,0
2020,1,10,2,20,0,0,0
2020,1,10,2,30,0,0,0
2020,1,10,2,40,0,0,0
2020,1,10,2,50,0,0,0
2020,1,10,3,0,0,0,0
2020,1,10,3,10,0,0,0
2020,1,10,3,20,0,0,0
2020,1,10,3,30,0,0,0
2020,1,10,3,40,0,0,0
2020,1,10,3,50,0,0,0
2020,1,10,4,0,0,0,0
2020,1,10,4,10,0,0,0
2020,1,10,4,20,0,0,0
2020,1,10,4,30,0,0,0
2020,1,10,4,40,0,0,0
2020,1,10,4,50,0,0,0
2020,1,10,5,0,0,0,0
2020,1,10,5,10,0,0,0
2020,1,10,5,20,0,0,0
2020,1,10,5,30,0,0,0
2020,1,10,5,40,0,0,0
2020,1,10,5,50,0,0,0
2020,1,10,6,0,0,0,0
2020,1,10,6,10,0,0,0
2020,1,10,6,20,0,0,0
2020,1,10,6,30,0,0,0
2020,1,10,6,40,0,0,0
2020,1,10,6,50,0,0,0
2020,1,10,7,0,0,0,0
2020,1,10,7,10,0,0,0
2020,1,10,7,20,0,0,0
2020,1,10,7,30,0,0,0
2020,1,10,7,40,0,0,0
2020,1,10,7,50,0,0,0
2020,1,10,8,0,0,0,0
2020,1,10,8,10,0,0,0
2020,1,10,8,20,0,0,0
2020,1,10,8,30,0,0,0
2020,1,10,8,40,0,0,0
2020,1,10,8,50,0,0,0
2020,1,10,9,0,0,0,0
2020,1,10,9,10,0,0,0
2020,1,10,9,20,0,0,0
2020,1,10,9,30,0,0,0
2020,1,10,9,40,0,0,0
2020,1,10,9,50,0,0,0
2020,1,10,10,0,0,0,0
2020,1,10,10,10,0,0,0
2020,1,10,10,20,0,0,0
2020,1,10,10,30,0,0,0
2020,1,10,10,40,0,0,0
2020,1,10,10,50,0,0,0
2020,1,10,11,0,0,0,0
2020,1,10,11,10,0,0,0
2020,1,10,11,20,0,0,0
2020,1,10,11,30,0,0,0
2020,1,10,11,40,0,0,0
2020,1,10,11,50,0,0,0
2020,1,10,12,0,0,0,0
2020,1,10,12,10,0,0,0
2020,1,10,12,20,0,0,0
2020,1,10,12,30,0,0,0
2020,1,10,12,40,0,0,0
2020,1,10,12,50,0,0,0
2020,1,10,13,0,0,0,0
2020,1,10,13,10,0,0,0
2020,1,10,13,20,0,0,0
2020,1,10,13,30,0,0,0
2020,1,10,13,40,0,0,0
2020,1,10,13,50,0,0,0
2020,1,10,14,0,0,0,0
2020,1,10,14,10,0,0,0
2020,1,10,14,20,0,0,0
2020,1,10,14,30,0,0,0
2020,1,10,14,40,0,0,0
2020,1,10,14,50,0,0,0
2020,1,10,15,0,0,0,0
2020,1,10,15,10,0,0,0
2020,1,10,15,20,0,0,0
2020,1,10,15,30,13,13,0
2020,1,10,15,40,20,22,50
2020,1,10,15,50,24,53,357
2020,1,10,16,0,35,35,0
2020,1,10,16,10,37,88,402
2020,1,10,16,20,57,71,96
2020,1,10,16,30,61,107,267
2020,1,10,16,40,76,89,67
2020,1,10,16,50,74,146,333
2020,1,10,17,0,73,174,430
2020,1,10,17,10,67,206,547
2020,1,10,17,20,49,278,844
2020,1,10,17,30,47,292,852
2020,1,10,17,40,121,133,39
2020,1,10,17,50,128,140,40
2020,1,10,18,0,47,328,844
2020,1,10,18,10,149,181,92
2020,1,10,18,20,155,188,92
2020,1,10,18,30,160,194,93
2020,1,10,18,40,167,236,185
2020,1,10,18,50,167,258,237
2020,1,10,19,0,174,248,189
2020,1,10,19,10,66,429,919
2020,1,10,19,20,179,223,109
2020,1,10,19,30,170,192,54
2020,1,10,19,40,173,289,285
2020,1,10,19,50,175,285,273
2020,1,10,20,0,172,195,57
2020,1,10,20,10,160,173,32
2020,1,10,20,20,158,170,31
2020,1,10,20,30,152,162,25
2020,1,10,20,40,149,159,24
2020,1,10,20,50,156,172,43
2020,1,10,21,0,153,169,44
2020,1,10,21,10,144,156,33
2020,1,10,21,20,140,151,33
2020,1,10,21,30,148,199,150
2020,1,10,21,40,138,164,77
2020,1,10,21,50,134,183,156
2020,1,10,22,0,79,79,0
2020,1,10,22,10,55,55,0
2020,1,10,22,20,66,66,0
2020,1,10,22,30,100,128,112
2020,1,10,22,40,91,126,156
2020,1,10,22,50,81,112,149
2020,1,10,23,0,72,85,69
2020,1,10,23,10,62,85,140
2020,1,10,23,20,50,52,11
2020,1,10,23,30,42,45,26
2020,1,10,23,40,33,40,72
2020,1,10,23,50,16,16,0
2020,1,11,0,0,12,12,0
2020,1,11,0,10,4,4,0
2020,1,11,0,20,0,0,0
2020,1,11,0,30,0,0,0
2020,1,11,0,40,0,0,0
2020,1,11,0,50,0,0,0
2020,1,11,1,0,0,0,0
2020,1,11,1,10,0,0,0
2020,1,11,1,20,0,0,0
2020,1,11,1,30,0,0,0
2020,1,11,1,40,0,0,0
2020,1,11,1,50,0,0,0
2020,1,11,2,0,0,0,0
2020,1,11,2,10,0,0,0
2020,1,11,2,20,0,0,0
2020,1,11,2,30,0,0,0
2020,1,11,2,40,0,0,0
2020,1,11,2,50,0,0,0
2020,1,11,3,0,0,0,0
2020,1,11,3,10,0,0,0
2020,1,11,3,20,0,0,0
2020,1,11,3,30,0,0,0
2020,1,11,3,40,0,0,0
2020,1,11,3,50,0,0,0
2020,1,11,4,0,0,0,0
2020,1,11,4,10,0,0,0
2020,1,11,4,20,0,0,0
2020,1,11,4,30,0,0,0
2020,1,11,4,40,0,0,0
2020,1,11,4,50,0,0,0
2020,1,11,5,0,0,0,0
2020,1,11,5,10,0,0,0
2020,1,11,5,20,0,0,0
2020,1,11,5,30,0,0,0
2020,1,11,5,40,0,0,0
2020,1,11,5,50,0,0,0
2020,1,11,6,0,0,0,0
2020,1,11,6,10,0,0,0
2020,1,11,6,20,0,0,0
2020,1,11,6,30,0,0,0
2020,1,11,6,40,0,0,0
2020,1,11,6,50,0,0,0
2020,1,11,7,0,0,0,0
2020,1,11,7,10,0,0,0
2020,1,11,7,20,0,0,0
2020,1,11,7,30,0,0,0
2020,1,11,7,40,0,0,0
2020,1,11,7,50,0,0,0
2020,1,11,8,0,0,0,0
2020,1,11,8,10,0,0,0
2020,1,11,8,20,0,0,0
2020,1,11,8,30,0,0,0
2020,1,11,8,40,0,0,0
2020,1,11,8,50,0,0,0
2020,1,11,9,0,0,0,0
2020,1,11,9,10,0,0,0
2020,1,11,9,20,0,0,0
2020,1,11,9,30,0,0,0
2020,1,11,9,40,0,0,0
2020,1,11,9,50,0,0,0
2020,1,11,10,0,0,0,0
2020,1,11,10,10,0,0,0
2020,1,11,10,20,0,0,0
2020,1,11,10,30,0,0,0
2020,1,11,10,40,0,0,0
2020,1,11,10,50,0,0,0
2020,1,11,11,0,0,0,0
2020,1,11,11,10,0,0,0
2020,1,11,11,20,0,0,0
2020,1,11,11,30,0,0,0
2020,1,11,11,40,0,0,0
2020,1,11,11,50,0,0,0
2020,1,11,12,0,0,0,0
2020,1,11,12,10,0,0,0
2020,1,11,12,20,0,0,0
2020,1,11,12,30,0,0,0
2020,1,11,12,40,0,0,0
2020,1,11,12,50,0,0,0
2020,1,11,13,0,0,0,0
2020,1,11,13,10,0,0,0
2020,1,11,13,20,0,0,0
2020,1,11,13,30,0,0,0
2020,1,11,13,40,0,0,0
2020,1,11,13,50,0,0,0
2020,1,11,14,0,0,0,0
2020,1,11,14,10,0,0,0
2020,1,11,14,20,0,0,0
2020,1,11,14,30,0,0,0
2020,1,11,14,40,0,0,0
2020,1,11,14,50,0,0,0
2020,1,11,15,0,0,0,0
2020,1,11,15,10,0,0,0
2020,1,11,15,20,0,0,0
2020,1,11,15,30,10,10,0
2020,1,11,15,40,19,19,0
2020,1,11,15,50,29,36,87
2020,1,11,16,0,38,42,44
2020,1,11,16,10,37,37,0
2020,1,11,16,20,49,49,0
2020,1,11,16,30,53,53,0
2020,1,11,16,40,61,61,0
2020,1,11,16,50,76,76,0
2020,1,11,17,0,75,75,0
2020,1,11,17,10,85,85,0
2020,1,11,17,20,89,89,0
2020,1,11,17,30,49,299,864
2020,1,11,17,40,123,206,273
2020,1,11,17,50,126,137,34
2020,1,11,18,0,119,122,9
2020,1,11,18,10,146,166,60
2020,1,11,18,20,147,164,47
2020,1,11,18,30,143,153,26
2020,1,11,18,40,159,180,55
2020,1,11,18,50,146,154,21
2020,1,11,19,0,169,195,65
2020,1,11,19,10,168,190,54
2020,1,11,19,20,159,171,30
2020,1,11,19,30,171,193,53
2020,1,11,19,40,180,213,81
2020,1,11,19,50,172,193,51
2020,1,11,20,0,177,205,70
2020,1,11,20,10,173,196,58
2020,1,11,20,20,143,148,12
2020,1,11,20,30,169,192,58
2020,1,11,20,40,176,226,130
2020,1,11,20,50,160,179,49
2020,1,11,21,0,159,181,59
2020,1,11,21,10,144,155,30
2020,1,11,21,20,156,205,138
2020,1,11,21,30,115,275,469
2020,1,11,21,40,143,183,122
2020,1,11,21,50,90,264,553
